File_name,File_path,LOC,LLOC,SLOC,Halstead_Volume,CC,h,N,calculated_length,Buggy
base.py,C:\dataset\django-master\django\db\backends\sqlite3\base.py,472,253,337,1947.66374,54,157,267,1080.574917,N
client.py,C:\dataset\django-master\django\db\backends\sqlite3\client.py,12,7,8,0,1,0,0,0,Y
creation.py,C:\dataset\django-master\django\db\backends\sqlite3\creation.py,100,71,78,318.1467279,22,42,59,199.17639,Y
features.py,C:\dataset\django-master\django\db\backends\sqlite3\features.py,52,38,38,0,3,0,0,0,N
introspection.py,C:\dataset\django-master\django\db\backends\sqlite3\introspection.py,273,136,188,318.5274796,33,45,58,214.6466251,Y
operations.py,C:\dataset\django-master\django\db\backends\sqlite3\operations.py,298,188,208,1116.750414,46,109,165,680.2621164,N
schema.py,C:\dataset\django-master\django\db\backends\sqlite3\schema.py,364,186,248,813.9926489,70,85,127,503.371816,Y
__init__.py,C:\dataset\django-master\django\db\backends\sqlite3\__init__.py,0,0,0,0,1,0,0,0,N
autodetector.py,C:\dataset\django-master\django\db\migrations\autodetector.py,1253,634,952,4808.998981,289,343,571,2799.880416,Y
exceptions.py,C:\dataset\django-master\django\db\migrations\exceptions.py,54,26,26,4.754887502,1,3,3,2,N
executor.py,C:\dataset\django-master\django\db\migrations\executor.py,369,213,237,766.1603771,93,70,125,393.1601712,N
graph.py,C:\dataset\django-master\django\db\migrations\graph.py,378,223,239,865.5366871,61,91,133,535.8455325,N
loader.py,C:\dataset\django-master\django\db\migrations\loader.py,315,173,197,1007.136828,70,105,150,654.1850999,N
migration.py,C:\dataset\django-master\django\db\migrations\migration.py,193,83,91,351.2472543,25,40,66,188.4835116,N
optimizer.py,C:\dataset\django-master\django\db\migrations\optimizer.py,61,28,26,98.99122797,8,14,26,42.80863531,N
questioner.py,C:\dataset\django-master\django\db\migrations\questioner.py,237,133,173,635.3395064,38,75,102,415.0779465,Y
recorder.py,C:\dataset\django-master\django\db\migrations\recorder.py,80,44,44,27,6,8,9,17.509775,N
serializer.py,C:\dataset\django-master\django\db\migrations\serializer.py,354,258,274,794.2763743,56,79,126,457.5791362,N
state.py,C:\dataset\django-master\django\db\migrations\state.py,601,362,425,1601.761741,125,139,225,934.0537478,N
topological_sort.py,C:\dataset\django-master\django\db\migrations\topological_sort.py,32,16,17,43.18506523,11,10,13,23.509775,N
utils.py,C:\dataset\django-master\django\db\migrations\utils.py,17,11,11,23.26466251,2,6,9,10,N
writer.py,C:\dataset\django-master\django\db\migrations\writer.py,296,193,222,902.3675804,31,90,139,536.0524269,N
__init__.py,C:\dataset\django-master\django\db\migrations\__init__.py,2,2,2,0,1,0,0,0,N
base.py,C:\dataset\django-master\django\db\migrations\operations\base.py,141,45,53,64.72503367,7,14,17,41.21928095,N
fields.py,C:\dataset\django-master\django\db\migrations\operations\fields.py,368,202,299,886.2417129,60,78,141,453.0498112,N
models.py,C:\dataset\django-master\django\db\migrations\operations\models.py,824,413,654,1910.938851,118,151,264,1036.15337,N
special.py,C:\dataset\django-master\django\db\migrations\operations\special.py,203,128,142,272.8922307,34,38,52,173.2315701,N
utils.py,C:\dataset\django-master\django\db\migrations\operations\utils.py,9,7,9,96.6309833,9,21,22,74.11313394,N
__init__.py,C:\dataset\django-master\django\db\migrations\operations\__init__.py,15,4,14,0,1,0,0,0,N
aggregates.py,C:\dataset\django-master\django\db\models\aggregates.py,185,136,140,406.6823523,26,53,71,271.1333893,N
base.py,C:\dataset\django-master\django\db\models\base.py,1745,890,1231,7523.062783,377,465,849,4024.804895,N
constants.py,C:\dataset\django-master\django\db\models\constants.py,6,1,1,0,1,0,0,0,N
deletion.py,C:\dataset\django-master\django\db\models\deletion.py,317,168,204,641.6722002,73,72,104,397.4329857,N
expressions.py,C:\dataset\django-master\django\db\models\expressions.py,1300,810,878,3253.269572,151,229,415,1715.277294,N
indexes.py,C:\dataset\django-master\django\db\models\indexes.py,118,73,85,338.82992,20,47,61,227.9505705,N
lookups.py,C:\dataset\django-master\django\db\models\lookups.py,580,395,410,1064.968285,68,98,161,595.6783189,N
manager.py,C:\dataset\django-master\django\db\models\manager.py,201,101,131,342.4608413,17,46,62,223.4212455,N
options.py,C:\dataset\django-master\django\db\models\options.py,827,440,510,1874.413592,142,160,256,1110.018648,N
query.py,C:\dataset\django-master\django\db\models\query.py,1783,1036,1114,5177.545502,303,366,608,3013.202987,N
query_utils.py,C:\dataset\django-master\django\db\models\query_utils.py,335,190,200,1034.179633,51,99,156,606.4837302,N
signals.py,C:\dataset\django-master\django\db\models\signals.py,54,26,35,4.754887502,3,3,3,2,N
utils.py,C:\dataset\django-master\django\db\models\utils.py,21,13,16,15.509775,5,6,6,10,Y
__init__.py,C:\dataset\django-master\django\db\models\__init__.py,46,20,42,25.2661943,1,7,9,15.509775,N
files.py,C:\dataset\django-master\django\db\models\fields\files.py,466,237,273,876.2403154,54,87,136,518.7906981,N
mixins.py,C:\dataset\django-master\django\db\models\fields\mixins.py,42,28,28,15.509775,8,6,6,10,N
proxy.py,C:\dataset\django-master\django\db\models\fields\proxy.py,18,6,6,0,1,0,0,0,N
related.py,C:\dataset\django-master\django\db\models\fields\related.py,1642,750,1214,5877.504019,227,407,678,3430.910696,N
related_descriptors.py,C:\dataset\django-master\django\db\models\fields\related_descriptors.py,1138,561,690,2482.928277,63,187,329,1350.913713,N
related_lookups.py,C:\dataset\django-master\django\db\models\fields\related_lookups.py,154,92,104,199.6858162,30,25,43,100.2386659,Y
reverse_related.py,C:\dataset\django-master\django\db\models\fields\reverse_related.py,287,124,155,323.5390454,24,42,60,194.994331,N
__init__.py,C:\dataset\django-master\django\db\models\fields\__init__.py,2367,1326,1774,5896.123389,293,361,694,2968.121944,N
comparison.py,C:\dataset\django-master\django\db\models\functions\comparison.py,91,45,47,49.82892142,7,10,15,26,N
datetime.py,C:\dataset\django-master\django\db\models\functions\datetime.py,288,174,195,385.3624125,38,48,69,236.8771238,Y
text.py,C:\dataset\django-master\django\db\models\functions\text.py,120,63,68,51.80615605,7,13,14,36.52932501,N
window.py,C:\dataset\django-master\django\db\models\functions\window.py,118,79,88,216.3309715,9,28,45,113.6172706,N
__init__.py,C:\dataset\django-master\django\db\models\functions\__init__.py,31,5,30,0,1,0,0,0,N
compiler.py,C:\dataset\django-master\django\db\models\sql\compiler.py,1440,842,992,5704.158086,305,372,668,3095.240288,N
constants.py,C:\dataset\django-master\django\db\models\sql\constants.py,27,11,13,0,1,0,0,0,N
datastructures.py,C:\dataset\django-master\django\db\models\sql\datastructures.py,170,78,101,364.3135363,17,41,68,192.6252211,N
query.py,C:\dataset\django-master\django\db\models\sql\query.py,2170,1138,1265,7972.50572,372,487,893,4241.449833,N
subqueries.py,C:\dataset\django-master\django\db\models\sql\subqueries.py,193,111,116,290.697122,23,39,55,179.6514845,N
where.py,C:\dataset\django-master\django\db\models\sql\where.py,228,144,146,382.1602133,41,44,70,208.0542306,Y
__init__.py,C:\dataset\django-master\django\db\models\sql\__init__.py,6,5,5,0,1,0,0,0,N
dispatcher.py,C:\dataset\django-master\django\dispatch\dispatcher.py,292,119,125,375.602213,44,46,68,228.3868988,Y
__init__.py,C:\dataset\django-master\django\dispatch\__init__.py,9,1,1,0,1,0,0,0,N
boundfield.py,C:\dataset\django-master\django\forms\boundfield.py,266,155,162,637.4454338,49,70,104,387.6327167,N
fields.py,C:\dataset\django-master\django\forms\fields.py,1198,739,813,2876.545131,205,190,380,1377.656772,N
forms.py,C:\dataset\django-master\django\forms\forms.py,497,263,311,1280.10664,80,115,187,731.7291043,N
formsets.py,C:\dataset\django-master\django\forms\formsets.py,444,246,282,1547.054415,73,140,217,935.6686716,Y
models.py,C:\dataset\django-master\django\forms\models.py,1354,744,901,5257.367324,273,347,623,2848.26295,N
renderers.py,C:\dataset\django-master\django\forms\renderers.py,70,37,41,0,2,0,0,0,N
utils.py,C:\dataset\django-master\django\forms\utils.py,178,98,112,267.8776002,26,41,50,188.529325,N
widgets.py,C:\dataset\django-master\django\forms\widgets.py,1065,645,729,2631.961782,133,201,344,1472.283368,N
__init__.py,C:\dataset\django-master\django\forms\__init__.py,11,7,7,0,1,0,0,0,N
cookie.py,C:\dataset\django-master\django\http\cookie.py,23,13,13,15.509775,5,6,6,10,N
multipartparser.py,C:\dataset\django-master\django\http\multipartparser.py,688,397,405,2071.034164,88,154,285,1044.976375,N
request.py,C:\dataset\django-master\django\http\request.py,582,337,361,1257.276744,81,117,183,744.951447,N
response.py,C:\dataset\django-master\django\http\response.py,511,293,318,1071.893251,49,107,159,667.1558328,Y
__init__.py,C:\dataset\django-master\django\http\__init__.py,21,4,20,0,1,0,0,0,N
cache.py,C:\dataset\django-master\django\middleware\cache.py,185,78,82,313.9937576,24,40,59,188.4835116,N
clickjacking.py,C:\dataset\django-master\django\middleware\clickjacking.py,45,12,13,4.754887502,3,3,3,2,N
common.py,C:\dataset\django-master\django\middleware\common.py,169,67,85,629.178019,32,69,103,382.9427607,N
csrf.py,C:\dataset\django-master\django\middleware\csrf.py,321,151,175,476.3357048,39,62,80,327.3474402,N
gzip.py,C:\dataset\django-master\django\middleware\gzip.py,52,29,29,76,9,16,19,49.66338828,N
http.py,C:\dataset\django-master\django\middleware\http.py,41,18,25,64.72503367,8,14,17,41.21928095,N
locale.py,C:\dataset\django-master\django\middleware\locale.py,61,35,45,230,15,32,46,139.991603,N
security.py,C:\dataset\django-master\django\middleware\security.py,46,33,38,137.548875,14,24,30,90.56842503,N
__init__.py,C:\dataset\django-master\django\middleware\__init__.py,0,0,0,0,1,0,0,0,N
base.py,C:\dataset\django-master\django\template\base.py,1047,585,662,2720.697774,146,209,353,1529.344208,N
context.py,C:\dataset\django-master\django\template\context.py,280,175,177,410.4316597,28,52,72,261.8587095,N
context_processors.py,C:\dataset\django-master\django\template\context_processors.py,81,38,38,28.52932501,4,9,9,20.26466251,N
defaultfilters.py,C:\dataset\django-master\django\template\defaultfilters.py,898,489,491,1797.486023,83,152,248,1019.063187,Y
defaulttags.py,C:\dataset\django-master\django\template\defaulttags.py,1472,691,723,3128.071585,136,226,400,1676.750111,N
engine.py,C:\dataset\django-master\django\template\engine.py,181,120,127,189.4612588,27,29,39,119.5517,N
exceptions.py,C:\dataset\django-master\django\template\exceptions.py,42,12,12,13.93156857,3,5,6,8,N
library.py,C:\dataset\django-master\django\template\library.py,328,193,222,1195.135702,53,105,178,651.1613194,N
loader.py,C:\dataset\django-master\django\template\loader.py,66,34,38,15.509775,10,6,6,10,N
loader_tags.py,C:\dataset\django-master\django\template\loader_tags.py,317,184,215,822.4181457,45,89,127,522.9482074,N
response.py,C:\dataset\django-master\django\template\response.py,145,72,79,64.72503367,12,14,17,41.21928095,N
smartif.py,C:\dataset\django-master\django\template\smartif.py,208,110,128,762.7574705,18,79,121,442.6033589,Y
utils.py,C:\dataset\django-master\django\template\utils.py,107,66,73,33.21928095,13,10,10,23.509775,N
__init__.py,C:\dataset\django-master\django\template\__init__.py,68,10,12,4.754887502,1,3,3,2,N
base.py,C:\dataset\django-master\django\template\backends\base.py,81,31,40,4.754887502,5,3,3,2,N
django.py,C:\dataset\django-master\django\template\backends\django.py,129,76,80,53.77443751,13,12,15,33.28421252,N
dummy.py,C:\dataset\django-master\django\template\backends\dummy.py,53,39,42,15.509775,9,6,6,10,N
jinja2.py,C:\dataset\django-master\django\template\backends\jinja2.py,108,65,78,82.04470251,9,15,21,44.82892142,N
utils.py,C:\dataset\django-master\django\template\backends\utils.py,14,8,10,0,1,0,0,0,N
__init__.py,C:\dataset\django-master\django\template\backends\__init__.py,0,0,0,0,1,0,0,0,N
app_directories.py,C:\dataset\django-master\django\template\loaders\app_directories.py,14,5,5,0,1,0,0,0,N
base.py,C:\dataset\django-master\django\template\loaders\base.py,49,22,26,27,6,8,9,16.36452798,N
cached.py,C:\dataset\django-master\django\template\loaders\cached.py,96,46,46,13.93156857,15,5,6,6.754887502,N
filesystem.py,C:\dataset\django-master\django\template\loaders\filesystem.py,46,23,27,4.754887502,6,3,3,2,N
locmem.py,C:\dataset\django-master\django\template\loaders\locmem.py,27,13,17,0,2,0,0,0,N
__init__.py,C:\dataset\django-master\django\template\loaders\__init__.py,0,0,0,0,1,0,0,0,N
cache.py,C:\dataset\django-master\django\templatetags\cache.py,93,58,62,167.1788228,14,25,36,94.71013448,N
i18n.py,C:\dataset\django-master\django\templatetags\i18n.py,556,302,328,1490.944819,68,134,211,899.2523606,Y
l10n.py,C:\dataset\django-master\django\templatetags\l10n.py,63,34,34,89.20647778,4,19,21,64.91260938,N
static.py,C:\dataset\django-master\django\templatetags\static.py,167,85,89,242.9864751,15,36,47,156.9112876,N
tz.py,C:\dataset\django-master\django\templatetags\tz.py,190,87,92,190,14,32,38,135.7478892,N
__init__.py,C:\dataset\django-master\django\templatetags\__init__.py,0,0,0,0,1,0,0,0,N
client.py,C:\dataset\django-master\django\test\client.py,687,364,439,972.0988765,68,101,146,606.4415318,N
html.py,C:\dataset\django-master\django\test\html.py,228,164,174,1037.313903,51,87,161,510.1809518,N
runner.py,C:\dataset\django-master\django\test\runner.py,700,366,441,824.6089475,65,84,129,487.2541501,Y
selenium.py,C:\dataset\django-master\django\test\selenium.py,81,48,52,51.80615605,8,13,14,36.52932501,N
signals.py,C:\dataset\django-master\django\test\signals.py,205,139,152,349.9390977,37,47,63,238.0869722,N
testcases.py,C:\dataset\django-master\django\test\testcases.py,1353,722,904,4591.211763,176,319,552,2574.866396,N
utils.py,C:\dataset\django-master\django\test\utils.py,839,485,528,1191.200441,73,109,176,677.4392517,N
__init__.py,C:\dataset\django-master\django\test\__init__.py,18,4,15,0,1,0,0,0,N
base.py,C:\dataset\django-master\django\urls\base.py,181,107,109,216.9089471,29,33,43,138.568425,N
conf.py,C:\dataset\django-master\django\urls\conf.py,77,40,62,34.86917502,13,9,11,19.60964047,N
converters.py,C:\dataset\django-master\django\urls\converters.py,67,35,40,0,1,0,0,0,N
exceptions.py,C:\dataset\django-master\django\urls\exceptions.py,9,5,5,0,1,0,0,0,N
resolvers.py,C:\dataset\django-master\django\urls\resolvers.py,622,417,474,1823.160096,96,160,249,1113.709857,N
utils.py,C:\dataset\django-master\django\urls\utils.py,62,37,45,127.3772053,13,21,29,77.4868683,N
__init__.py,C:\dataset\django-master\django\urls\__init__.py,23,7,22,0,1,0,0,0,N
archive.py,C:\dataset\django-master\django\utils\archive.py,227,132,141,356.9704513,37,45,65,211.0274844,N
autoreload.py,C:\dataset\django-master\django\utils\autoreload.py,324,211,222,895.8647571,51,93,137,546.5425636,Y
baseconv.py,C:\dataset\django-master\django\utils\baseconv.py,101,50,49,187.486842,8,28,39,111.8901503,N
cache.py,C:\dataset\django-master\django\utils\cache.py,395,190,202,1425.691676,68,127,204,821.0271102,Y
crypto.py,C:\dataset\django-master\django\utils\crypto.py,84,33,40,66.41714013,7,15,17,44.82892142,Y
datastructures.py,C:\dataset\django-master\django\utils\datastructures.py,284,160,160,175,33,32,35,132.57125,N
dateformat.py,C:\dataset\django-master\django\utils\dateformat.py,367,202,206,1554.386483,49,131,221,857.1356411,Y
dateparse.py,C:\dataset\django-master\django\utils\dateparse.py,146,56,91,346.267675,26,48,62,236.8771238,N
dates.py,C:\dataset\django-master\django\utils\dates.py,49,13,46,0,1,0,0,0,N
datetime_safe.py,C:\dataset\django-master\django\utils\datetime_safe.py,105,62,63,382.854537,9,42,71,194.994331,N
deconstruct.py,C:\dataset\django-master\django\utils\deconstruct.py,55,24,35,44.97261104,2,11,13,28.7548875,N
decorators.py,C:\dataset\django-master\django\utils\decorators.py,176,96,104,131.7695227,4,21,30,75.60964047,N
deprecation.py,C:\dataset\django-master\django\utils\deprecation.py,94,53,62,88,10,16,22,51.01955001,N
duration.py,C:\dataset\django-master\django\utils\duration.py,44,29,29,209.2150501,5,27,44,107.7484409,N
encoding.py,C:\dataset\django-master\django\utils\encoding.py,269,115,124,264.2701109,30,39,50,177.5800856,N
feedgenerator.py,C:\dataset\django-master\django\utils\feedgenerator.py,391,223,260,913.2099296,58,95,139,584.5360841,N
formats.py,C:\dataset\django-master\django\utils\formats.py,256,135,168,572.1249422,53,65,95,346.5993341,N
functional.py,C:\dataset\django-master\django\utils\functional.py,388,196,200,406.3576457,15,50,72,248.1889572,N
html.py,C:\dataset\django-master\django\utils\html.py,370,188,217,859.1044053,35,88,133,515.2671181,Y
http.py,C:\dataset\django-master\django\utils\http.py,435,212,237,1286.95213,67,115,188,728.6931012,N
inspect.py,C:\dataset\django-master\django\utils\inspect.py,62,29,41,167.1788228,14,25,36,100.2386659,N
ipv6.py,C:\dataset\django-master\django\utils\ipv6.py,46,19,20,15.509775,6,6,6,10,N
itercompat.py,C:\dataset\django-master\django\utils\itercompat.py,8,7,7,0,3,0,0,0,N
jslex.py,C:\dataset\django-master\django\utils\jslex.py,220,68,140,293.8839408,12,38,56,175.509775,N
log.py,C:\dataset\django-master\django\utils\log.py,194,88,141,235.5307486,17,30,48,122.1074956,N
lorem_ipsum.py,C:\dataset\django-master\django\utils\lorem_ipsum.py,114,32,72,98.09910819,9,17,24,53.56352281,Y
